"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38821448",10.2992040497099,-0.170956132673457,0.347936485345864,-0.491342931464974,0.623183920184847,0.698892232168391
"PGD38821450",30.418030116629,0.00440467279352987,0.216601279106715,0.0203353960405735,0.98377581966216,0.987816888752511
"PGD38821452",64.384771824653,0.0649244304533904,0.156047053014575,0.416056754672108,0.677368473599218,0.746785588533339
"PGD38821454",184.618488722777,0.16668455640862,0.0969658340968444,1.71900296595339,0.0856138318660771,0.134798767525853
"PGD38821456",335.39211539225,0.18654014305105,0.0848388159347736,2.1987593885618,0.0278950356040168,0.0492726441821252
"PGD38821460",66.8065810953609,0.853812374996987,0.199665965186688,4.27620387980831,1.90107135288125e-05,5.55794947021761e-05
"PGD38821462",57.9195879661817,-1.33152696695869,0.217463499233034,-6.12299062442577,9.18351005625868e-10,3.93068523808737e-09
"PGD38821464",5322.8055228363,-0.371041656234372,0.05360379028408,-6.92192948050855,4.45533037480061e-12,2.22261379241754e-11
"PGD38821466",90.4577851366904,0.170228867927461,0.135040342527327,1.26057787429718,0.207460974410888,0.28624279943804
"PGD38821468",52.2486076736818,0.21435936855747,0.208453743508417,1.02833062601639,0.303794329426263,0.393608671812591
"PGD38821470",9.10477732890873,0.126868417285284,0.40647777003984,0.312116495996446,0.754951990332344,0.810303793018217
"PGD38821472",5.83581403460885,-0.578581415127948,0.45144698701164,-1.28161540950329,0.199977591900229,0.277746655416985
"PGD38821474",20.7522005610163,-0.472940199477684,0.254834523707883,-1.85587177355849,0.0634718371396924,0.103359024209714
"PGD38821476",106.582445729964,-0.40708169470054,0.195928966181207,-2.07770041681354,0.0377369606440603,0.0647831939327233
"PGD38821478",42.0926156291103,0.222245070179647,0.204710266027873,1.08565669173321,0.277630907955874,0.364758433862599
"PGD38821480",28.4621359768949,0.164238521702096,0.305669512704732,0.537307500014714,0.591055225647295,0.671306916068172
"PGD38821490",50.3269829448787,0.889453163344258,0.228461042932491,3.89323777886756,9.89151128840133e-05,0.000267010120668502
"PGD38821492",1035.03355344726,2.13187767299504,0.113460745784901,18.7895616078238,9.193567992849e-79,3.96585285966035e-77
