"","citrate_1","citrate_2","citrate_3","citrate_4","citrate_5","citrate_6","ferulic_acid_1","ferulic_acid_2","ferulic_acid_3","ferulic_acid_4","ferulic_acid_5","ferulic_acid_6","glucose_1","glucose_2","glucose_3","glucose_4","glucose_5","glucose_6","serine_1","serine_2","serine_3","serine_4","serine_5"
"PGD38821212",4.4799533651139,4.8105755245535,4.41249814427512,4.53254037044492,4.70533958796639,4.42895684157717,4.65536775855026,4.86065872360616,4.50858807700306,4.95428363289178,4.7207280675449,4.55285166729587,4.26579756715188,4.27908897680901,4.74023816958639,4.70990169383367,4.40528982051061,4.97663275526298,5.39783746335121,5.54565072430796,5.67384044515053,5.78953617932636,5.70339899444186
"PGD38821214",5.75269122875061,5.84181932283314,5.55883985281536,5.22003367802115,5.4639082253157,5.63991658111938,6.12597104792805,6.25035032374247,6.4396425983327,6.6352772892254,6.42969732287645,6.44301547585117,5.8561639328045,6.05715951868084,6.18123462285887,5.92104499185957,5.68777633914431,6.10997348329692,6.82135381072564,6.9369621152656,6.6264203735103,6.84321347075734,6.81725637749228
"PGD38821216",6.66732824169344,6.59288256060568,6.54197939023519,6.44237274795942,6.96240069187748,6.99148317026516,7.57297104242133,7.46434765976195,7.73898774663896,7.8063492338268,7.66408807922848,7.79801408988141,7.72626237804907,7.78856539449299,7.718663141814,7.53144107153821,7.40863607276897,7.43343487029817,6.85677186961713,6.85970560214787,6.67144189890452,7.12111904752863,7.16646529131788
"PGD38821218",5.77528870301192,5.65296636073299,5.85317948561151,5.46642236463169,5.89993978389547,5.86233663492733,6.44017096415738,6.69601406991909,6.58963856534636,6.53657284366129,6.49107225213631,6.40113414230827,6.62850890393289,6.51778699956792,6.77424745028317,7.01259521612591,6.7254320377507,6.56064491927084,5.6904133806076,5.30488399119937,5.41963098242126,5.38434238640314,5.14824620340431
"PGD38821220",7.30490349917361,7.39172535241529,7.54751414680191,7.68345998271079,7.12769540851883,7.28236929695988,7.35556103605373,7.26818992717933,7.47187987563292,7.48843030348094,7.41398822577526,7.33535924787024,7.97182431667039,8.00712125548637,7.93588874130125,8.01621186085374,8.32408558974591,8.26646131372952,6.55752282792747,6.61168498591959,6.53880172045231,6.94972444283374,6.68818857777809
"PGD38821224",6.20859576724222,6.34758438546664,6.02841533328495,6.20111720252051,6.24222072475352,6.40518685854388,6.20117936386736,6.29725518835456,6.42549525207263,6.18820928113439,6.29660649796059,6.51117735524163,6.38418540854593,6.23589220752912,6.35401336507671,6.46541419382006,6.64399757152639,6.60565123949057,6.36059412501802,6.35268000639406,6.25002491120683,6.15860201848127,6.2979390769101
"PGD38821226",6.00882515251635,6.23426417742704,6.19279004395587,6.13863017941352,6.15958803668463,6.22584392281351,6.74786900897953,6.71584971527462,6.66314716747639,6.66104686433881,6.59185001393092,6.67284232985136,6.72292914905094,6.75508539322929,6.77530974464454,6.80574450273525,6.64530860012177,6.68216651519529,6.23849578163868,6.00936800127737,6.18751152028007,6.18786591366407,6.13133411562704
"PGD38821228",4.6217219810013,4.70636168196778,4.73339861020246,4.76139271278958,4.79533906357497,5.0354209687129,4.79442762064554,4.89763147520497,5.19076507698022,5.39644845566016,5.05171348972741,4.99951579326611,5.36842314013608,5.03498229980398,4.91499784962594,5.16549683460564,5.25695511506923,5.43348368091387,5.38626915661128,5.29152999573822,5.15093735548928,5.58676947765263,5.96352944412288
"PGD38821230",5.8028533761351,5.93488539589636,5.66165590385045,5.81322988016608,5.78425074799372,5.67423334954881,5.99284595445235,6.05171262854583,6.2246140904868,5.89331416507874,6.02910286416652,5.99763075767454,6.20111399344136,6.18539250002709,6.51828556362602,6.18991611877684,6.55727454752499,6.8425783998899,5.20032062145722,5.40707918204502,5.18665096504493,5.36116446182287,5.65421643595102
"PGD38821232",4.49547945541114,4.17553496075658,4.64547272564296,4.28522748994704,4.34510277193901,4.2878945220682,4.8048931170323,4.90385803894749,5.1683295527073,4.86976939510492,5.35813614666589,5.37272047124106,5.74734589119533,5.64678787938105,5.57863122174982,5.3398525702349,5.59250287983669,5.9883404900628,4.36634257021467,4.21899213936206,4.38490033820571,4.48867683187435,4.39154503697335
"PGD38821236",5.74052360721845,5.78069609052477,5.86142731256891,5.83442951309121,5.46275063306763,5.69578119082288,5.47002628193044,5.48726943855219,5.40263161817134,5.62517556781437,5.41310355331547,5.39600365196341,5.78725562913625,5.74964465471162,6.17328867077259,6.13812188985693,6.30286535654138,6.38611878641798,5.1045409493171,4.85579344263174,4.82748785821121,4.75249423883132,4.53978982057444
"PGD38821238",4.53617718090716,4.01456368767701,4.34688604303694,4.28140436756539,3.60131357631224,3.59552096449656,3.78137352810545,3.25992653295192,3.68049802896274,4.02277543066098,3.61351984485308,2.92668266494142,3.25902333243839,3.90381641027558,3.80690588849582,3.12783194978258,3.99018277316295,3.3355628325977,3.80970964593534,3.95734373508207,3.89992303424228,4.29288369277696,4.1238373654564
"PGD38821240",6.50796427734085,6.54089732761038,6.34305121463336,6.52453416320488,6.53904989997405,6.52072940150726,6.75550488499207,6.64712811476569,6.92684448809482,6.89117440856492,6.77649050672731,6.84113491515394,6.68920234790733,6.80126485278691,7.05200660669241,6.79817177376088,6.65738366121546,6.36476230033713,6.19071778905817,6.47509924679135,6.18359965640735,6.53535615458257,6.2542034466111
"PGD38821242",5.87556835735834,5.59556642682997,5.65598569531795,5.44884972636035,6.12927273525624,6.24229220466147,5.72008877443194,5.60755076987391,5.52613075692766,5.06531686861986,5.51215551318796,5.73613195280713,6.4581275432692,6.73492564773154,6.02401452334632,6.09658527080803,6.01053836585967,5.53468959873176,4.89125180209552,4.88587834709783,5.14113253355651,5.29237919470764,5.13790919942398
"PGD38821246",4.73567313269651,4.45721871062642,4.50641044202722,4.51807319190885,4.63092191163263,4.86726311294728,5.4283060368146,5.42490682533297,5.36659893185274,5.6440412431276,5.59041071190849,5.33783593882148,5.78798353827758,5.47331544520956,5.45201416482377,5.0529735455471,5.14256720592836,5.28028206584631,5.0424025147493,5.14762608926895,5.32181838614662,5.51339048451438,5.38234819146297
"PGD38821248",7.20856444295652,7.19408659037722,7.20499354769606,7.32437068360599,6.98867537972375,6.95364606371639,6.74217675301614,6.41137389619021,6.65695549890621,6.58523135097248,6.56574943895115,6.75825261847183,6.92076151485262,6.76576972633909,6.85539849821561,6.68336075967687,7.08241902410286,6.74119055052156,6.84928157127353,6.80460278090862,6.78895514279334,6.99740423490572,6.99426202366489
"PGD38821250",5.87549747188816,6.05721586443668,5.96513851606566,6.09518600861643,5.7978407763779,5.66292137316282,5.87492128618189,5.77048709047959,5.69807717372264,5.74814068468575,5.85219520581535,5.5258185888553,6.17899997210614,6.0825705459452,6.43902866679177,6.40362833047676,6.11417113576367,6.19351585101443,6.15465306066954,5.52877448778466,5.92395903956341,5.60129313833896,5.79307338532322
"PGD38821252",5.38478236026401,5.5572235655558,5.37184213533163,5.73933819713232,5.52512988672615,5.45015039389853,5.87609529776851,5.58326031039303,5.88571715483549,5.66404965225683,5.53973646091813,5.6732891018387,5.83588400785974,5.76720980778932,5.81653721682209,5.98334781016234,5.35237217429676,6.12587456828607,5.79837656950009,5.59397090541493,5.52142300184014,5.43050445573193,5.25066376029748
"PGD38821254",4.56967841919179,4.35300792296794,4.47920342373454,4.22079695552907,4.4665752091388,4.25389076877069,4.28915494295149,4.4756466893306,4.86242382999446,4.10919536910861,4.29939891140631,5.01950863623281,4.5857915007438,4.81827003251603,4.62863314447043,4.30617102398109,3.88167613545769,4.71543852192952,4.45180496623871,4.2117539306851,4.8447026220784,4.86525625028747,4.78307768963458
"PGD38821256",6.99539630222812,6.8175190540907,6.90238887126838,6.81590096147192,7.24753701045328,7.0958193628749,7.04593824842599,6.88339825271205,6.64648547712693,6.57448239894243,6.72977183258226,6.78905094842637,6.51439367381593,6.60166901728714,6.46273848512568,6.85379451725493,6.61032735487304,6.27008364153128,6.91860995555794,6.97121411374236,6.99579824838354,7.10573614782647,7.28326392103267
"PGD38821258",4.45617396405356,4.78445101727209,4.70301981542376,4.72673018156002,4.75021163886662,4.5922500521295,4.63284727183097,4.64486212362835,4.39619864028114,4.4419324053355,4.40079945918419,4.54399565151257,4.74314790675781,4.66199557049001,4.4737548222506,4.79643843736502,4.71691469967231,4.90464394838169,4.56555088943637,4.0114513173181,4.64790430930719,4.39833233108472,4.70974422487413
"PGD38821260",4.33026955723242,3.99805405698392,3.58810874090303,3.31643357762557,4.30899497054581,4.08362883755844,4.3121945262597,4.24646704513818,4.09320194503381,4.52576324381295,4.16605361498148,4.39543134975286,4.28854783058414,4.20904117635804,4.28496775634476,3.9013472669251,4.22635379878891,3.79019417252073,4.13630304668528,3.97912648355639,3.99776622470123,3.84857686536792,3.72515535281387
"PGD38821262",4.08494988431513,4.04296853696859,4.74467528115411,4.42490960508306,3.91138986918302,4.15946140209525,4.5130673203459,4.33229188752109,4.25062372953958,4.39676619116293,4.29371471501157,4.17100650371838,4.0012593762576,4.44505788187348,4.12372717037282,4.6024401545547,3.91271950085012,4.44872690698506,3.94649320506492,4.59836316935123,4.23414489882997,4.36009220304313,3.68996901122028
"PGD38821264",4.30659829812268,4.1830238604869,4.22825169832874,4.16515121232307,4.19753852121219,4.20854029293578,4.40561993318584,4.20754255610771,4.19864581173961,4.20530396144814,3.648428534903,3.71269413543195,5.18951109204181,5.29135855930325,4.78120711925626,4.74997051124825,5.13187942990872,5.00438699156915,4.57060536676345,4.48440374248892,4.37870082702214,4.35413441979422,4.72108891882154
"PGD38821266",5.31150793663711,5.33491791122952,5.26389271139772,5.35890314374422,5.42161441199303,5.2072333219557,6.21560387025946,6.41951335380436,6.46977106735042,6.39544615389556,6.70421220399682,6.53317366265924,7.73354966631257,7.73155064482177,7.56679685876106,7.73837807425997,7.73295548796682,7.87697212855457,4.88773307557352,5.00011104443045,5.32154522045673,4.88345770263772,4.79685184005755
"PGD38821270",3.84617324520122,4.13365580094525,4.04300345473782,3.93160933598689,4.07306745516542,3.89807374627578,4.54979949863923,4.59616545162412,4.09785675622621,4.44630168497682,3.5049956416818,3.96100366119343,4.15921544628728,3.7702381488588,4.06226743957147,3.90827171895235,4.54695830661956,4.18072559458609,3.90015498899322,3.98388066966783,4.52344140876152,4.02430525179895,3.99229121407507
"PGD38821276",8.2055538867732,8.21474859547695,8.04727176623813,8.02190485852363,8.54225207871248,8.47449557863176,8.73049539436358,8.78028887604203,8.615076630366,8.58605195250221,8.54138194637293,8.54102677579403,7.95275288220558,8.15701158271197,8.2190613499942,8.2195258583535,7.68605319153721,7.8422125623466,8.26748780247345,8.31604851611205,8.20572050543004,8.81512660622703,8.70101195969356
"PGD38821278",6.09466388583988,6.07542683125057,6.22520914871333,6.21546395034544,6.25101310088153,6.24320525511111,6.69694499922182,6.54798570660986,6.62918261022088,6.61869151106558,6.64713356934392,6.37477789083728,6.71394434598384,6.78414524168057,7.19956969556902,6.72592529763334,6.87043126735531,6.69070661049762,6.39522403620538,6.28536819887325,6.33549152125839,6.15568470387898,6.24180895864273
"PGD38821280",2.86409358117618,3.74068950932216,3.15782482892708,3.02104524339307,3.05909616687608,2.70887143136406,3.31879896137202,3.29824022220353,3.13765393600283,2.99610548142458,3.02260567673688,2.83881612185285,2.53703342874442,3.2249680663325,2.43169889683446,2.86300668754702,2.92042758051189,2.43175013542136,2.80583549686017,2.22259791278142,3.39710220574695,2.66774958775874,2.79752846305767
"PGD38821282",6.82203981986998,6.84352461123733,6.71007256510297,6.71129083185497,6.80634276902416,6.69966698865922,6.63095359940428,6.88220324033063,6.82720857133466,6.83697317556036,6.68539374227541,6.71748986789287,6.06873439287766,6.14646519497056,6.15487940276625,6.22816934285453,6.21537651270197,6.39085540461563,6.708324454422,6.53819626648107,6.63029067673275,6.54689495485432,6.60158102023094
"PGD38821284",5.73076005090551,5.62437889963882,5.76448381396134,5.48218120165887,5.78838593791547,5.49580661388943,5.4709211797071,5.60443389359557,5.17413193217725,5.60489618764838,5.15410646387804,5.5544449064302,5.11492086677006,5.48351040888482,5.81953009838485,5.55016673925873,4.99386591346521,5.16466708223353,6.35230049516291,6.53592560125904,6.46987961851541,6.05025717894778,6.01313549246783
"PGD38821286",6.01370021299112,5.58615467244722,5.22318487039013,5.15496055434425,5.53890502553077,5.51317058492059,4.03067585143131,4.42619556642885,4.45485228066914,4.09781937877741,4.21101754267271,3.71709088059619,4.20946492703798,4.13206273713008,3.95775082307145,3.79260354164701,4.13692163801042,4.08737773914502,4.07275651994397,4.20065989278811,4.38098121230865,3.35497483866969,4.2566322002234
"PGD38821288",5.05204006455007,4.95958693359351,4.94805377819116,4.77092126285362,4.99884724522924,5.05549372319356,5.09689839165305,5.1245280800252,5.22830856523187,5.14935617984993,4.9834146671362,5.37207065344674,5.45190969176264,5.22597536399213,4.53438084115793,5.07578862972911,4.94525646690891,4.96539579347408,4.97370333906373,5.37084820668014,4.81746884110398,4.86214616018371,4.7266172057787
"PGD38821290",4.51596007105663,4.82093372927953,4.76386127950641,4.92686644547544,4.8874917731026,4.55477638485574,5.16492899181234,5.26009818719636,5.27254541023906,5.3954819585743,4.56093158464812,4.95205409732103,5.48655642517945,5.40290470816844,5.48539989181159,5.16416386083874,5.59864091896365,5.19642560831478,5.05623948208882,5.38715364853271,5.3316129440436,5.26213265510264,4.98694455670587
"PGD38821292",5.79220159243085,5.64049966317008,5.57986395820043,5.8449311365116,5.8217090388047,5.81814980702697,5.76467357972474,5.98723899565413,6.09820819321212,5.95040007518333,5.9188387257429,5.47685615925038,5.88436442134319,6.0342735882331,5.78866289188028,6.44627189221419,6.27794710864121,5.91870110163431,5.75276634407154,5.78433509826316,5.82670437074694,5.73475641475677,5.90426660255554
"PGD38821294",8.05949739326384,8.09694045019459,8.12540501682508,8.07717614866011,7.94651260640557,7.87730752004242,7.97762296927487,7.89865559777574,7.97923933844123,7.86827568221367,8.12411859912375,8.09828242413717,8.28292136470438,8.18853438952917,7.9846340618222,8.05184284309175,8.117641089713,8.18396218780648,7.81206809861718,7.69319915781357,7.77969159524165,7.97934585141039,7.90758698747172
"PGD38821298",4.14013931328711,4.37853133580228,4.43137667922872,4.20921827503061,4.54102115897896,4.14116832075796,4.56272589548931,4.3428688238112,4.35797160945501,4.86787184165645,4.20948534402604,4.56303656425405,5.07404700043165,5.17159193569155,4.86124253602695,5.10486631009877,4.75744891799475,4.61362121705011,4.07114611392421,3.90442488629388,3.62904490307028,4.1416895004119,4.38737283232843
"PGD38821300",4.29782284298993,4.47307445371158,4.30373208433108,4.4644931532565,4.41730268596443,4.35824604511614,4.87826183736714,4.70240330018859,4.29624600580055,4.60757862052652,4.66075916440652,4.42938403859965,4.99031307237616,4.65158716968623,4.3026502722201,4.89153266762769,4.56184866788673,4.302738669421,3.86423557724561,3.67879343470791,3.95258498344173,4.20382413164714,4.24269750402834
"PGD38821302",8.35388630988409,8.28853385784411,8.38880261577724,8.41890067287711,8.0407091700958,7.94444417511714,7.3374232054762,7.26000780102489,7.17345249418702,7.28668015431673,7.44885712204399,7.40716904543926,8.04114063346932,7.93305185765929,7.6976711337643,7.83521429723585,8.29561985808103,8.14971972860857,6.92952783872577,6.93470749172307,6.57895240884617,6.90311126433558,6.74755754479779
"PGD38821304",3.33964388011036,3.73219258713947,3.64773158042382,3.52538482403654,3.39345784173709,3.39569021873586,3.6084095684592,3.51881810252284,3.84330319539248,3.42695896738629,4.44644651309763,3.00625629815255,3.99088673066994,3.57684639235286,3.0648756622034,3.56722544200651,4.05397004336178,4.23035280004018,3.95551703806007,3.2421048586494,3.57781427758336,3.87519455679494,3.5672351988366
"PGD38821306",8.21833995231088,8.18659568930207,8.24872508177795,8.2022311640607,8.08826266224222,8.09722591898806,8.06870834163688,8.01123187229549,8.13609783947051,8.13446210253529,7.84495462076515,7.76595284434161,7.57841800313662,7.50856545972381,7.40497391570964,7.60640142565438,7.47027565496971,7.63458011571536,9.58540898068047,9.57691425037472,9.68646938041657,9.15120749019366,9.1668482280861
"PGD38821308",7.20074014523146,7.32181700122158,7.16149603095123,7.26335709764829,7.13320576481945,6.92980921497396,6.3279212954302,6.35169581218381,6.02977708830551,6.17669658901188,5.94984263014809,5.9806512060669,5.38113579527553,5.64019742003079,5.95828025858956,5.97080783985684,6.09897207716503,6.15934719604637,8.2520772145078,8.15489413836385,8.23487394862506,8.12147105740315,8.1297208904462
"PGD38821310",6.44310994990358,6.54055456811927,6.54279176349482,6.46825915923785,6.24278155935295,6.25827912236814,5.83410831831168,5.90735072805743,5.81049130216816,5.78159892228316,5.76650963804114,5.98311835090381,4.81751400366908,4.98321348807738,5.21656500518132,5.25797931680569,5.98425565261149,5.53577500961518,8.10657648620779,8.20523860741673,7.97384232508453,7.71135458933677,7.92417100509171
"PGD38821312",4.95977735454969,4.58133872242827,4.87797012965657,4.69865935086466,4.27027166352728,4.51823887153529,3.81865024762639,4.45614174102973,4.3847493319906,4.4783146989468,4.69128561348803,4.01028125571476,3.66087218902911,3.78833986634689,3.94191440187186,3.7728239250595,3.98838398178189,3.46721057783586,6.74057284803231,6.66713990191718,6.47787590196425,6.24256244563231,6.23683336632571
"PGD38821314",5.33820354985372,5.47645651055032,5.48145600701309,5.43263747809493,5.22058357791374,5.16073599729499,4.94865587542584,4.76608295512177,4.85703458603692,5.19519478764526,5.02242142167117,4.76601275668547,4.0033838108601,4.15226165110698,4.44991109925235,4.62445427383128,3.98804997694819,4.33748886887513,7.18897173219728,7.22674061917361,7.14646662688486,6.98339603596105,7.12784366019575
"PGD38821316",4.53780896568309,4.49473483268379,4.61752951173817,4.8668840435007,4.17799200580012,3.96881064453544,3.74734361218196,3.85406910926457,3.91001990375609,3.72175108148691,3.4374452536792,3.93099137175713,3.51069772704544,3.09770886099077,3.8417524849762,3.50513265279263,3.38728509698995,3.69153684644745,6.54953610307369,6.77220470792723,6.81395811659318,6.68605693074175,6.50022976566602
"PGD38821318",4.33191633245441,4.1717427936799,4.21798636095633,3.87352440829176,3.62782962244794,3.07319252716481,3.72939982724201,4.00248375599367,3.32469799490974,3.63242568918024,3.1816062451942,4.01225058780207,3.33635835009419,3.09057553313769,3.56321689541846,2.97878967066778,3.60617701163396,3.7204917167314,6.33084407176814,6.53196203288246,6.55942386447594,6.22191356252007,6.44470148267807
"PGD38821322",4.00342457239651,4.26290416341268,4.35187883673099,4.12386729382661,4.08492238261437,3.86793050891723,3.8681201731629,3.5118703707719,4.036271750968,3.2995760686971,3.58697635109744,3.54426241268303,3.17228705884498,3.36377803675142,3.58509957169511,3.20764089530949,3.93233685952419,3.8850160604397,6.52896285310078,6.34447333784394,6.12417036423082,6.02349879861736,5.92704197205078
"PGD38821328",7.57031763404061,7.73778474540193,7.79210107986798,7.69164941353604,7.78346800566534,7.84321912925815,7.79030471881309,7.61337836210612,7.81907286266143,7.80581486173808,7.84361686447476,7.86652390501794,8.22249503511851,8.11274145563716,7.72406498860277,7.68026784732524,8.01604261092676,7.82438504445685,7.99558581223368,8.01439678853068,8.00725283096635,7.85164753589547,7.61800499180767
"PGD38821330",5.84757039093833,6.0237480773154,5.71176042900019,5.97647903423862,6.0112881451856,6.0576887482066,6.11696173078896,5.89648019693304,5.90820995587594,5.92647594458837,6.1371808491063,5.86689107282024,6.317467244075,6.45059606343167,6.33669503206784,6.27098212985538,6.54602096621714,6.33680353516173,6.13863437111068,5.71573467406772,5.61897879238191,5.13696786584711,5.48684265278736
"PGD38821334",5.43636502499258,5.64953515044092,5.32121343789621,5.3793946539324,5.5798667293646,5.56047000490556,5.61915530333581,5.45778836762291,5.86185856223912,5.84520028004592,6.02698985663254,6.03931161023919,5.90729795193476,5.74855650969925,5.69474514758596,5.70819512121504,5.80363151936244,5.59569502114355,5.93460177121037,5.62746684290008,5.97487995335286,5.51138800738728,5.73890114741997
"PGD38821336",6.80828994803127,6.8081432173398,6.63192310720295,6.8261520306727,6.91581943996147,6.96062968772144,7.33228814378004,7.16903190326871,7.4000246324599,7.36036440949531,7.18437211797709,7.15105144403905,6.87281563208458,6.98200736686109,7.06829197258948,7.15866130676387,6.78530940564282,6.82013521598231,7.28109714170165,7.30467240563322,7.28663748063005,7.19859047641407,7.31601569289352
"PGD38821338",5.03115505537911,4.50003651112624,4.68975453051289,4.71865706253462,4.77874214416182,4.7664006718425,5.17634515437681,5.35379680281841,5.0918232051987,5.09961818058666,4.95830387689087,4.85752907586563,4.99814094845537,4.96956889516024,5.44054084236688,4.97772489946919,5.44777849423708,5.27159456376646,4.88295090532638,4.52631235171622,4.58020600499508,4.62308610027749,4.80212470299279
"PGD38821344",5.82329904168383,6.01619698813412,5.88617763866275,5.95538583180357,5.98456161022381,5.95461187479556,6.28006340321094,6.1609088936446,5.99991852926698,6.09052897142042,6.05050880395147,6.12994496260903,6.01599749709802,5.83221936602863,6.45825554488705,6.07515604192684,6.13568334251285,5.9959276317585,5.89835118924955,5.9396371603022,5.974076106036,5.82357318831148,5.83938855091006
"PGD38821346",7.06739068694394,7.1966231323146,7.08280596403465,7.00746742821234,7.1585971062302,6.99815870096709,7.3893912815397,7.35118732716629,7.51178760795368,7.51483763494843,7.42582906610238,7.2822909954024,7.65208863140933,7.56719996824281,7.76046812602698,7.57681311704877,7.36830665232059,7.54840470070378,7.1431208526778,7.07007318426017,7.08034052521,7.30675661202873,7.34987925483343
"PGD38821348",6.94676548527535,6.94060837785102,6.90149231523894,6.99655201575082,7.30555708521976,7.14524006219291,6.8959559991892,6.7952781011409,6.91656238003837,6.99753371565982,6.72965005011429,6.55083626905308,6.79423824233761,6.9522243120081,6.71291045796947,7.07624244610573,6.6975566175504,7.19718928091641,6.99454177468417,6.96577330352063,7.11659773051215,7.04738913533595,7.09470231743648
"PGD38821350",7.29524100212539,7.11310846119752,7.2286454137799,7.41558185285193,7.16273163777626,6.95607516222507,7.19635989496667,7.22696276589177,7.41798859664388,7.27608939051605,7.17516734508822,7.07971029867654,7.4974821228359,7.47068832165263,7.56424460571,7.29434851471491,7.65151847835318,7.64871357611851,7.27310450033818,7.15492619935249,7.13849472060472,7.05873008543769,7.28016876504263
"PGD38821354",7.2805974516005,7.41730338564003,7.3648587804844,7.28785224217042,7.4454839786322,7.46643816819673,7.32888907223615,7.24032144663752,7.0725102944311,7.23423357688076,7.6293528830803,7.53974222724997,7.09988066883342,6.92370512374237,6.69837224853286,6.58687792522801,6.64384946516661,6.58858192612828,8.24610725620458,8.27333039705605,8.53163221828693,8.28788158023599,8.33419467189495
"PGD38821356",6.74770973529035,6.89906985310263,6.72777563917001,6.78659403277286,6.62995198674277,6.55715308899858,6.72713893366032,6.75355209391776,6.64654533824937,6.74514553553431,6.5368654421665,6.48321745505042,6.35213635569889,6.26092153692604,6.62009328406035,6.63694108327056,6.87603361730478,6.93962672723659,6.90728454362582,6.83598013848142,7.04994662622232,6.67982794853598,6.71305834180207
"PGD38821358",8.31272115636551,8.37573025447237,8.35415598199955,8.40336547495469,8.52058191906648,8.58843183491204,8.15877065777214,8.2604673282971,8.10684676011189,8.23481148096958,8.09644691119325,8.04231432650186,7.58997955132726,7.69800864604781,7.93019671511816,7.84777854046652,7.84485257197195,7.74232303930093,8.68175050705783,8.5609628599333,8.44982564002009,8.75329826277511,8.65307657951198
"PGD38821360",7.11827014063563,7.12401006650249,7.04791044028204,7.08906822002635,7.05886466760605,7.15259054015177,7.28868834677099,7.32968924794617,7.2209317192159,7.28104863674025,7.09229996995064,7.10449568142638,7.20833677459229,7.29295546710197,7.1985339981065,7.19763029547228,7.61262137521979,7.40027612880995,6.6387727885141,6.63904841395432,6.87390002291793,6.45450344571668,6.73378289226103
"PGD38821362",5.96853453987474,5.89761489942908,5.77698384498738,5.74089997690063,6.0481642173405,5.85178575599016,6.05008835739927,6.1054616751858,5.73939282187746,5.60377162695078,6.16636635379471,5.85104105027203,5.9259691697991,6.07022614554943,6.05075073555121,6.22422916901185,5.99533247354828,6.05085695328325,5.96637772137339,5.73958699946907,5.82007387322311,5.92937149520317,5.73960161178362
"PGD38821364",7.75143806955803,7.83487571988915,7.69867020336,7.68802814226361,7.92242552793705,7.95779019904492,7.99230337512189,7.94779765218025,7.97927211588072,7.98463756778731,7.87478898226884,8.04655840635561,8.19036982870629,8.08927409947123,8.1730358496488,8.21736495631418,7.98344418416439,7.94384868289045,8.09401559065323,8.03096919667032,7.95682431259942,7.92891561013457,7.89541769062483
"PGD38821366",5.00945354624381,5.17230350020034,4.7144406432507,5.04026040411361,4.98733621191911,5.04709670625094,5.12749198690879,5.2951715278536,5.36325375941686,5.26070199242548,5.01959644711936,5.14306050317987,5.51733620306998,5.43369378149952,5.14813954652111,4.64992680334948,5.39585437285852,5.55198988897038,5.10083381538607,5.35250209473491,5.22971356380301,4.99255736069382,5.20379516902285
"PGD38821368",6.01183782383624,5.84943085689635,5.7499216285219,5.90252045400197,5.99470517214274,5.85925024194268,6.1842708228384,6.19683910996256,5.81952063719853,6.2178849510838,5.97704739084565,6.23123551942182,6.0156840296601,6.01248652318165,6.03440267735939,6.00037795674955,5.84290060453619,6.2134765019076,5.80521648848651,5.97242323525784,6.05160623052201,6.33800559956671,6.00530665753222
