"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGD38831318",31.7506159679633,0.487451289056431,0.19442095711583,2.50719519277966,0.0121693488900556,0.0356702403140365
"PGD38831322",30.8382466635352,-0.0678208557844157,0.202516555881513,-0.334890426558981,0.737707744044348,0.832736513429815
"PGD38831324",65.1009479557434,0.142468086915951,0.145246525266372,0.980870879042886,0.326656419675714,0.489215572241266
"PGD38831332",40.2172692666766,0.304158304638572,0.28523327712697,1.06634929732683,0.286265772530537,0.444924394979114
"PGD38831338",24.900278537135,0.425328267083947,0.193655836110178,2.19631009127947,0.0280697559332278,0.0718360784812113
"PGD38831340",86.8774378083355,0.226449620065906,0.131634828169765,1.72028651698365,0.0853803730881794,0.174444145693978
"PGD38831342",144.94121593443,0.406466535899767,0.166538497040057,2.44067613869484,0.0146597950003441,0.0418922277467461
"PGD38831344",21.8193476712312,-0.111993928348966,0.280928048918292,-0.398656982740586,0.690145968537417,0.802030674768462
"PGD38831346",5.62493398299869,0.256709201940133,0.497574752282128,0.515920875733215,0.605909673162159,0.739406274573972
"PGD38831348",18.5223785206314,-0.0894561712151853,0.274314943512546,-0.326107539274812,0.744342993054678,0.836147946835072
"PGD38831350",13.0092211918573,-0.327399507771741,0.30893582977742,-1.0597654147388,0.289251334643004,0.448174234845786
"PGD38831352",48.956418095303,0.0503223680661693,0.155040550200934,0.324575525570252,0.745502352929052,0.836689492457532
"PGD38831354",26.4296949519306,-0.0421098798165472,0.227902201362455,-0.184771711571034,0.853408096679668,0.912515871254607
"PGD38831356",4.81538767559689,0.200856149915024,0.476930012020098,0.421143867764311,0.673650030180281,0.789828894912346
"PGD38831362",10.1618965057259,-0.0619660787286052,0.328100928780268,-0.188862856801312,0.850200305597959,0.910466028479522
"PGD38831364",39.3657847772326,-0.0679078816958327,0.190832182872712,-0.355851307015275,0.721951923242077,0.823741363148071
"PGD38831366",39.387311551958,-0.264485655945456,0.232663125945892,-1.1367751330177,0.255632301290039,0.409692072219588
"PGD38831368",239.521866982378,0.871840435557194,0.500023839744251,1.74359773726612,0.0812292581527812,0.167833981918614
"PGD38831370",36.264812472428,0.627485872106137,0.1997925200541,3.14068750890287,0.00168551771276104,0.00637743012503393
"PGD38831372",35.9741333214383,-0.0612374678538648,0.190260558046556,-0.321861075582887,0.747557942468767,0.837866529836355
